source	target	cor	P/N
B_Afipia	A_Archaeoglobus	0.304713844815105	P
B_Azospirillum	A_Archaeoglobus	0.412631840963103	P
B_Providencia	A_Archaeoglobus	0.327883930045048	P
B_Ilumatobacter	A_Archaeoglobus	0.333965082594503	P
F_Candida	A_Archaeoglobus	0.275526053260662	P
F_Hyphopichia	A_Archaeoglobus	0.361709224303598	P
B_Campylobacter	A_Methanolobus	0.309405345710604	P
F_Petractis	A_Methanosarcina	0.308659167215562	P
B_Shewanella	A_Thermococcus	0.279071075333414	P
B_Nostoc	A_Thermococcus	0.275158733543782	P
B_Erwinia	A_Thermococcus	0.27665340116894	P
F_Hyalorbilia	A_Thermococcus	0.288762869145687	N
B_Acinetobacter	B_Pseudomonas	0.34531742289108	P
B_Escherichia	B_Pseudomonas	0.380354617517128	P
B_Liberibacter	B_Pseudomonas	0.299874201748228	N
B_Riemerella	B_Pseudomonas	0.395710230291834	N
B_Candidatus Cardinium	B_Pseudomonas	0.320166636650039	N
B_Alistipes	B_Pseudomonas	0.389956890075324	N
B_Hydrogenobaculum	B_Pseudomonas	0.29462148865976	N
B_Candidatus Saccharimonas	B_Pseudomonas	0.325917593929594	N
B_Corallococcus	B_Pseudomonas	0.330873783172888	N
B_Lutibacter	B_Pseudomonas	0.364134559251221	N
B_Apibacter	B_Pseudomonas	0.318670898008808	N
F_Pyrenophora	B_Pseudomonas	0.304493623022014	P
F_Podospora	B_Pseudomonas	0.310538607433866	P
F_Psathyrella	B_Pseudomonas	0.30200537953165	P
B_Acinetobacter	B_Moraxella	0.329391562885729	P
B_Cutibacterium	B_Moraxella	0.471956437062083	P
B_Corynebacterium	B_Moraxella	0.351559409825876	P
B_Deinococcus	B_Moraxella	0.383553864260795	P
B_Chryseobacterium	B_Moraxella	0.537621404587747	P
B_Micrococcus	B_Moraxella	0.491579228262388	P
B_Streptococcus	B_Moraxella	0.401365323559008	P
B_Sphingomonas	B_Moraxella	0.405221204838033	P
B_Paracoccus	B_Moraxella	0.444675625277496	P
B_Kocuria	B_Moraxella	0.414580914411235	P
B_Sphingobium	B_Moraxella	0.360868200514728	P
B_Dermacoccus	B_Moraxella	0.454239927694721	P
B_Methylobacterium	B_Moraxella	0.312732079567354	P
B_Leptotrichia	B_Moraxella	0.312462980329526	P
B_Roseomonas	B_Moraxella	0.367532247251525	P
B_Microbacterium	B_Moraxella	0.280238693888449	P
B_Neisseria	B_Moraxella	0.361093158992719	P
B_Janibacter	B_Moraxella	0.318275268174371	P
B_Fusobacterium	B_Moraxella	0.358784118789799	P
B_Propionibacterium	B_Moraxella	0.365037370610789	P
B_Rheinheimera	B_Moraxella	0.282564709814965	P
B_Capnocytophaga	B_Moraxella	0.319798071696397	P
B_Gemella	B_Moraxella	0.296354618925262	P
B_Veillonella	B_Moraxella	0.28228484489286	P
B_Riemerella	B_Moraxella	0.416080117995042	P
B_Candidatus Cardinium	B_Moraxella	0.332960603500346	P
B_Cloacibacterium	B_Moraxella	0.330361234459808	P
B_Citricoccus	B_Moraxella	0.386330975263712	P
B_Lachnoanaerobaculum	B_Moraxella	0.355491379077441	P
B_Devosia	B_Moraxella	0.372071677433549	P
B_Schaalia	B_Moraxella	0.278415657573272	P
B_Alistipes	B_Moraxella	0.350199596664052	P
B_Skermanella	B_Moraxella	0.281313691629068	P
B_Auritidibacter	B_Moraxella	0.286129661271116	P
B_Candidatus Saccharimonas	B_Moraxella	0.300775551061442	P
B_Spirochaeta	B_Moraxella	0.294777419690183	P
B_Corallococcus	B_Moraxella	0.321575448260313	P
B_Pontibacter	B_Moraxella	0.274007705594588	P
B_Acetobacter	B_Moraxella	0.305692749205701	P
B_Zymomonas	B_Moraxella	0.320684567830406	P
B_Lutibacter	B_Moraxella	0.3691051594211	P
B_Apibacter	B_Moraxella	0.351857662369924	P
B_Micavibrio	B_Moraxella	0.33097464826758	P
F_Umbilicaria	B_Moraxella	0.287181020563754	N
F_Medeolaria	B_Moraxella	0.278449262748071	N
F_Xenoacremonium	B_Moraxella	0.283687119242771	N
F_Kriegeria	B_Moraxella	0.291736970944224	P
F_Boothiomyces	B_Moraxella	0.299977104512976	N
F_Mortierella	B_Moraxella	0.331214653083511	N
F_Backusella	B_Moraxella	0.303611444056602	N
F_Neozygites	B_Moraxella	0.321003369404081	N
B_Cutibacterium	B_Acinetobacter	0.283279284576058	P
B_Corynebacterium	B_Acinetobacter	0.336164763432045	P
B_Sphingomonas	B_Acinetobacter	0.401682450300843	P
B_Paracoccus	B_Acinetobacter	0.303658487127505	P
B_Agrococcus	B_Acinetobacter	0.274708557599959	P
F_Mortierella	B_Acinetobacter	0.328159705848181	N
B_Corynebacterium	B_Cutibacterium	0.588676917716472	P
B_Deinococcus	B_Cutibacterium	0.324383857137832	P
B_Chryseobacterium	B_Cutibacterium	0.348076485489388	P
B_Micrococcus	B_Cutibacterium	0.450296517503477	P
B_Streptococcus	B_Cutibacterium	0.517766153045115	P
B_Staphylococcus	B_Cutibacterium	0.293312670120682	P
B_Sphingomonas	B_Cutibacterium	0.279709768416664	P
B_Lactobacillus	B_Cutibacterium	0.296263704514456	P
B_Paracoccus	B_Cutibacterium	0.425636215298637	P
B_Kocuria	B_Cutibacterium	0.306873391071874	P
B_Sphingobium	B_Cutibacterium	0.313253635910641	P
B_Dermacoccus	B_Cutibacterium	0.370225073584255	P
B_Lawsonella	B_Cutibacterium	0.401097423345073	P
B_Haemophilus	B_Cutibacterium	0.311811175722737	P
B_Neisseria	B_Cutibacterium	0.327592549227962	P
B_Janibacter	B_Cutibacterium	0.323919301191677	P
B_Kytococcus	B_Cutibacterium	0.313971698044606	P
B_Fusobacterium	B_Cutibacterium	0.323366485408136	P
B_Propionibacterium	B_Cutibacterium	0.275396923771833	P
B_Capnocytophaga	B_Cutibacterium	0.315507111154917	P
B_Riemerella	B_Cutibacterium	0.287753207467298	P
B_Candidatus Cardinium	B_Cutibacterium	0.318054673888569	P
B_Finegoldia	B_Cutibacterium	0.274001356033014	P
B_Corallococcus	B_Cutibacterium	0.307118377037204	P
B_Selenomonas	B_Cutibacterium	0.276572824875832	P
B_Lutibacter	B_Cutibacterium	0.273464678086284	P
B_Apibacter	B_Cutibacterium	0.281456819624157	P
F_Kriegeria	B_Cutibacterium	0.334179770252244	P
F_Cintractia	B_Cutibacterium	0.276270651122958	N
F_Mortierella	B_Cutibacterium	0.304869172389414	N
B_Chryseobacterium	B_Corynebacterium	0.300221983037477	P
B_Micrococcus	B_Corynebacterium	0.43603473092346	P
B_Streptococcus	B_Corynebacterium	0.369166573880277	P
B_Staphylococcus	B_Corynebacterium	0.380644417371141	P
B_Sphingomonas	B_Corynebacterium	0.314051305873493	P
B_Lactobacillus	B_Corynebacterium	0.274670068811504	P
B_Paracoccus	B_Corynebacterium	0.401885357160682	P
B_Kocuria	B_Corynebacterium	0.325185499546359	P
B_Chroococcidiopsis	B_Corynebacterium	0.304206618263914	P
B_Lawsonella	B_Corynebacterium	0.332245727363952	P
B_Haemophilus	B_Corynebacterium	0.352887286527707	P
B_Rothia	B_Corynebacterium	0.284413950361492	P
B_Dermabacter	B_Corynebacterium	0.287871279197343	P
B_Luteibacter	B_Corynebacterium	0.294742304982396	P
F_Sporothrix	B_Corynebacterium	0.274626544857431	N
F_Cintractia	B_Corynebacterium	0.344057425411658	N
F_Mortierella	B_Corynebacterium	0.341910775352929	N
B_Micrococcus	B_Deinococcus	0.413959925611904	P
B_Sphingomonas	B_Deinococcus	0.324472272291834	P
B_Paracoccus	B_Deinococcus	0.391732859063708	P
B_Sphingobium	B_Deinococcus	0.354591202443378	P
B_Dermacoccus	B_Deinococcus	0.324169051745747	P
B_Leptotrichia	B_Deinococcus	0.275515847319702	P
B_Microbacterium	B_Deinococcus	0.294989132232158	P
B_Neisseria	B_Deinococcus	0.290093351679161	P
B_Kytococcus	B_Deinococcus	0.287321909419949	P
B_Fusobacterium	B_Deinococcus	0.401788242240409	P
B_Propionibacterium	B_Deinococcus	0.283431410020548	P
B_Rheinheimera	B_Deinococcus	0.294909233886797	P
B_Pseudonocardia	B_Deinococcus	0.319196467575424	P
B_Flavobacterium	B_Deinococcus	0.294181212457345	P
B_Pantoea	B_Deinococcus	0.290893354217688	P
B_Riemerella	B_Deinococcus	0.397413975273778	P
B_Candidatus Cardinium	B_Deinococcus	0.448337580550265	P
B_Elizabethkingia	B_Deinococcus	0.313280447676656	P
B_Lachnoanaerobaculum	B_Deinococcus	0.363009996349531	P
B_Schaalia	B_Deinococcus	0.327597530076278	P
B_Phenylobacterium	B_Deinococcus	0.282550687239157	P
B_Candidatus Sulcia	B_Deinococcus	0.30067591125513	P
B_Alistipes	B_Deinococcus	0.377080648063933	P
B_Candidatus Saccharimonas	B_Deinococcus	0.361204041964675	P
B_Corallococcus	B_Deinococcus	0.358631464465612	P
B_Arsenicicoccus	B_Deinococcus	0.292489136083292	P
B_Acetobacter	B_Deinococcus	0.315226427671816	P
B_Lutibacter	B_Deinococcus	0.40564072864083	P
B_Tetragenococcus	B_Deinococcus	0.279655016927466	P
B_Desulfovibrio	B_Deinococcus	0.287276728065287	P
B_Apibacter	B_Deinococcus	0.394220263175323	P
B_Micavibrio	B_Deinococcus	0.30198902463686	P
F_Hanseniaspora	B_Deinococcus	0.292276550075954	N
F_Mortierella	B_Deinococcus	0.295298401757079	N
B_Micrococcus	B_Chryseobacterium	0.490918769604301	P
B_Streptococcus	B_Chryseobacterium	0.360474080841042	P
B_Paracoccus	B_Chryseobacterium	0.425682434945162	P
B_Kocuria	B_Chryseobacterium	0.2733754654393	P
B_Sphingobium	B_Chryseobacterium	0.2819973394817	P
B_Dermacoccus	B_Chryseobacterium	0.421008207226429	P
B_Leptotrichia	B_Chryseobacterium	0.334981976211957	P
B_Neisseria	B_Chryseobacterium	0.414468157123468	P
B_Sphingobacterium	B_Chryseobacterium	0.301674052633966	P
B_Janibacter	B_Chryseobacterium	0.327819675965991	P
B_Kytococcus	B_Chryseobacterium	0.341163134415293	P
B_Fusobacterium	B_Chryseobacterium	0.306868991807663	P
B_Propionibacterium	B_Chryseobacterium	0.375080220357743	P
B_Pseudonocardia	B_Chryseobacterium	0.299041467790735	P
B_Capnocytophaga	B_Chryseobacterium	0.306911713386048	P
B_Gordonia	B_Chryseobacterium	0.332649305489337	P
B_Gemella	B_Chryseobacterium	0.327006650844174	P
B_Riemerella	B_Chryseobacterium	0.454985051799433	P
B_Candidatus Cardinium	B_Chryseobacterium	0.392556345709128	P
B_Elizabethkingia	B_Chryseobacterium	0.345912258200194	P
B_Cloacibacterium	B_Chryseobacterium	0.306536682434028	P
B_Lachnoanaerobaculum	B_Chryseobacterium	0.313531162128549	P
B_Thioclava	B_Chryseobacterium	0.286631301953815	P
B_Devosia	B_Chryseobacterium	0.299209125868641	P
B_Phenylobacterium	B_Chryseobacterium	0.299748487755919	P
B_Alistipes	B_Chryseobacterium	0.427316100259381	P
B_Auritidibacter	B_Chryseobacterium	0.3004638376489	P
B_Candidatus Saccharimonas	B_Chryseobacterium	0.354592638744605	P
B_Corallococcus	B_Chryseobacterium	0.396847503228762	P
B_Arsenicicoccus	B_Chryseobacterium	0.29516789440895	P
B_Pontibacter	B_Chryseobacterium	0.311715314276522	P
B_Martelella	B_Chryseobacterium	0.304247540549915	P
B_Zymomonas	B_Chryseobacterium	0.300732799180214	P
B_Lutibacter	B_Chryseobacterium	0.429148427066147	P
B_Apibacter	B_Chryseobacterium	0.34566842982689	P
B_Haematobacter	B_Chryseobacterium	0.301746838424739	P
B_Acholeplasma	B_Chryseobacterium	0.291970038801672	P
F_Tulostoma	B_Chryseobacterium	0.276755440830854	N
B_Paracoccus	B_Micrococcus	0.309933059685964	P
B_Kocuria	B_Micrococcus	0.413862519103567	P
B_Sphingobium	B_Micrococcus	0.340300682767668	P
B_Dermacoccus	B_Micrococcus	0.38542269056897	P
B_Roseomonas	B_Micrococcus	0.33237390893721	P
B_Microbacterium	B_Micrococcus	0.3103443742698	P
B_Neisseria	B_Micrococcus	0.344699817262043	P
B_Janibacter	B_Micrococcus	0.457495617998663	P
B_Dietzia	B_Micrococcus	0.332344846457275	P
B_Brachybacterium	B_Micrococcus	0.344662906477819	P
B_Kytococcus	B_Micrococcus	0.347527195624586	P
B_Rheinheimera	B_Micrococcus	0.325607352969218	P
B_Pseudonocardia	B_Micrococcus	0.351262205570819	P
B_Gordonia	B_Micrococcus	0.322069942503096	P
B_Halomonas	B_Micrococcus	0.275806050033313	P
B_Riemerella	B_Micrococcus	0.328458020196699	P
B_Candidatus Cardinium	B_Micrococcus	0.367267342204906	P
B_Elizabethkingia	B_Micrococcus	0.318115490187686	P
B_Cloacibacterium	B_Micrococcus	0.315048129393961	P
B_Citricoccus	B_Micrococcus	0.308054216630527	P
B_Lachnoanaerobaculum	B_Micrococcus	0.284811532009391	P
B_Thioclava	B_Micrococcus	0.303224965948127	P
B_Devosia	B_Micrococcus	0.273819575791036	P
B_Schaalia	B_Micrococcus	0.281883681020707	P
B_Xanthomonas	B_Micrococcus	0.293782819558801	P
B_Alistipes	B_Micrococcus	0.279777373184013	P
B_Auritidibacter	B_Micrococcus	0.3611785565071	P
B_Candidatus Saccharimonas	B_Micrococcus	0.305706188724523	P
B_Altererythrobacter	B_Micrococcus	0.305795222713902	P
B_Corallococcus	B_Micrococcus	0.353424217190127	P
B_Arsenicicoccus	B_Micrococcus	0.311712028507085	P
B_Lutibacter	B_Micrococcus	0.32605384800051	P
B_Apibacter	B_Micrococcus	0.298297939746672	P
B_Acidiphilium	B_Micrococcus	0.278870274122883	P
B_Micavibrio	B_Micrococcus	0.278505481110729	P
F_Mortierella	B_Micrococcus	0.34553604715187	N
B_Paracoccus	B_Streptococcus	0.382872969233494	P
B_Sphingobium	B_Streptococcus	0.317974543399681	P
B_Dermacoccus	B_Streptococcus	0.336355586726735	P
B_Lawsonella	B_Streptococcus	0.292748676286587	P
B_Leptotrichia	B_Streptococcus	0.357825791985153	P
B_Pseudoxanthomonas	B_Streptococcus	0.29738891669234	P
B_Neisseria	B_Streptococcus	0.289307086808495	P
B_Fusobacterium	B_Streptococcus	0.36304212057662	P
B_Anaerococcus	B_Streptococcus	0.301829889384327	P
B_Propionibacterium	B_Streptococcus	0.346923726465991	P
B_Rheinheimera	B_Streptococcus	0.276284053252285	P
B_Capnocytophaga	B_Streptococcus	0.33984903842787	P
B_Veillonella	B_Streptococcus	0.402469724466102	P
B_Enterococcus	B_Streptococcus	0.292081338077227	P
B_Riemerella	B_Streptococcus	0.310680564853395	P
B_Candidatus Cardinium	B_Streptococcus	0.289649558284721	P
B_Elizabethkingia	B_Streptococcus	0.307109780498857	P
B_Lachnoanaerobaculum	B_Streptococcus	0.333418526502054	P
B_Alistipes	B_Streptococcus	0.366514899542699	P
B_Candidatus Saccharimonas	B_Streptococcus	0.285739747748851	P
B_Corallococcus	B_Streptococcus	0.311777968499084	P
B_Tsukamurella	B_Streptococcus	0.289006654716582	P
B_Acetobacter	B_Streptococcus	0.355050941692771	P
B_Lutibacter	B_Streptococcus	0.313406532521715	P
B_Chromohalobacter	B_Streptococcus	0.300591423637911	P
B_Listeria	B_Streptococcus	0.281601557637989	P
F_Coccocarpia	B_Streptococcus	0.328584123978537	P
B_Paracoccus	B_Staphylococcus	0.278275310253887	P
B_Lawsonella	B_Staphylococcus	0.324511924792183	P
B_Haemophilus	B_Staphylococcus	0.310121392820548	P
B_Leptotrichia	B_Staphylococcus	0.2940883439228	P
B_Sphingosinicella	B_Staphylococcus	0.320694439999038	P
F_Cintractia	B_Staphylococcus	0.311465882791722	N
B_Sphingobium	B_Bacillus	0.277535309738545	P
B_Enterococcus	B_Bacillus	0.327074911333941	P
B_Thiococcus	B_Bacillus	0.31705274345119	P
F_Amniculicola	B_Bacillus	0.274362251853021	N
F_Monodictys	B_Bacillus	0.275248806531505	P
F_Placidium	B_Bacillus	0.274495163318647	P
F_Hypsizygus	B_Bacillus	0.322644755372552	P
F_Hydnochaete	B_Bacillus	0.283483286776944	P
B_Nocardia	B_Mycolicibacterium	0.411045050713002	P
B_Caulobacter	B_Mycolicibacterium	0.325472650351868	P
F_Velutarina	B_Mycolicibacterium	0.276087469047436	N
F_Ascitendus	B_Mycolicibacterium	0.339848330559266	N
B_Burkholderia	B_Yersinia	0.277045224410524	P
B_Halomonas	B_Yersinia	0.278383777701207	P
B_Alteromonas	B_Yersinia	0.371849472597426	P
B_Kushneria	B_Yersinia	0.365730958651878	P
B_Geobacillus	B_Yersinia	0.287538453127532	P
B_Pectobacterium	B_Yersinia	0.29520083379342	P
B_Acholeplasma	B_Yersinia	0.275727678914898	P
F_Macrohyporia	B_Yersinia	0.275841689586031	P
F_Melanopsichium	B_Yersinia	0.325858755836583	P
B_Paracoccus	B_Sphingomonas	0.380443946008128	P
B_Sphingobium	B_Sphingomonas	0.330362895652558	P
B_Methylobacterium	B_Sphingomonas	0.299075702718757	P
B_Neisseria	B_Sphingomonas	0.298269080841805	P
B_Rothia	B_Sphingomonas	0.305648005105532	P
B_Sphingosinicella	B_Sphingomonas	0.289477972478396	P
B_Citricoccus	B_Sphingomonas	0.301267318260922	P
B_Lysobacter	B_Sphingomonas	0.282085529745397	P
B_Nostoc	B_Sphingomonas	0.290531481772666	P
B_Saccharopolyspora	B_Sphingomonas	0.34724154218318	P
B_Aureimonas	B_Sphingomonas	0.276068016868156	P
B_Defluviimonas	B_Sphingomonas	0.303108800157796	P
F_Teratosphaeria	B_Sphingomonas	0.27548827212205	P
F_Xenoacremonium	B_Sphingomonas	0.283981387934127	N
F_Mortierella	B_Sphingomonas	0.373812630909599	N
B_Hydrogenophaga	B_Vibrio	0.273540243491743	P
B_Bdellovibrio	B_Vibrio	0.295860209853621	P
B_Microlunatus	B_Vibrio	0.291267673375175	N
B_Micropruina	B_Vibrio	0.28394026072785	N
F_Placidium	B_Vibrio	0.3107753451045	P
F_Buellia	B_Vibrio	0.313818403343165	P
F_Kazachstania	B_Vibrio	0.312806080838603	P
F_Tulostoma	B_Vibrio	0.333157629063902	P
F_Boletus	B_Vibrio	0.325086142366847	P
F_Boothiomyces	B_Vibrio	0.313703948021229	P
F_Claroideoglomus	B_Vibrio	0.36901156494757	P
F_Kuzuhaea	B_Vibrio	0.309103836289131	P
B_Actinomyces	B_Lactobacillus	0.303267450538502	P
B_Paracoccus	B_Actinomyces	0.275261756146649	P
F_Periconia	B_Actinomyces	0.309996118202055	N
F_Tylopilus	B_Actinomyces	0.282463228549146	N
B_Bradyrhizobium	B_Streptomyces	0.342823078534018	P
B_Terriglobus	B_Streptomyces	0.290533572976631	P
B_Kitasatospora	B_Streptomyces	0.296885082667708	P
F_Paraphaeosphaeria	B_Streptomyces	0.280625259775017	P
F_Penicillium	B_Streptomyces	0.365951413626701	P
F_Dactylina	B_Streptomyces	0.312000265962453	P
F_Platythecium	B_Streptomyces	0.303131373476259	P
F_Saccharomyces	B_Streptomyces	0.288811499044954	P
F_Podospora	B_Streptomyces	0.301386023689598	P
F_Inocybe	B_Streptomyces	0.309165370077676	P
F_Boletus	B_Streptomyces	0.282723942331305	P
F_Cintractia	B_Streptomyces	0.288157302212431	P
F_Mortierella	B_Streptomyces	0.286651715303893	N
B_Kocuria	B_Paracoccus	0.318497700731973	P
B_Sphingobium	B_Paracoccus	0.275593974602912	P
B_Lawsonella	B_Paracoccus	0.279352776622169	P
B_Leptotrichia	B_Paracoccus	0.287398685359528	P
B_Neisseria	B_Paracoccus	0.298751765307163	P
B_Acidovorax	B_Paracoccus	0.292481951518173	P
B_Veillonella	B_Paracoccus	0.278191124136205	P
B_Riemerella	B_Paracoccus	0.365106031801035	P
B_Candidatus Cardinium	B_Paracoccus	0.280264125485805	P
B_Elizabethkingia	B_Paracoccus	0.307638251605192	P
B_Sphingosinicella	B_Paracoccus	0.342528225510148	P
B_Bosea	B_Paracoccus	0.331816125758412	P
B_Citricoccus	B_Paracoccus	0.348258298121857	P
B_Thioclava	B_Paracoccus	0.299519997462377	P
B_Devosia	B_Paracoccus	0.287549174655829	P
B_Nostoc	B_Paracoccus	0.313352094041797	P
B_Alistipes	B_Paracoccus	0.297893564741224	P
B_Candidatus Saccharimonas	B_Paracoccus	0.287376736588648	P
B_Corallococcus	B_Paracoccus	0.329269734571816	P
B_Saccharopolyspora	B_Paracoccus	0.292353856807713	P
B_Acetobacter	B_Paracoccus	0.296538202575883	P
B_Solimonas	B_Paracoccus	0.297892612133461	P
B_Zymomonas	B_Paracoccus	0.288590109789394	P
B_Lutibacter	B_Paracoccus	0.333913606016863	P
B_Microcoleus	B_Paracoccus	0.298880722523641	P
F_Phyllopsora	B_Paracoccus	0.355028797650964	N
F_Medeolaria	B_Paracoccus	0.274675894508649	N
F_Clavispora	B_Paracoccus	0.284450222281649	N
F_Septoglomus	B_Paracoccus	0.303513865172004	N
F_Mortierella	B_Paracoccus	0.400826804400264	N
B_Dermacoccus	B_Kocuria	0.339701198595899	P
B_Leptotrichia	B_Kocuria	0.311162346172878	P
B_Roseomonas	B_Kocuria	0.289774510291793	P
B_Cellvibrio	B_Kocuria	0.28165382430455	P
B_Janibacter	B_Kocuria	0.373209281145905	P
B_Kytococcus	B_Kocuria	0.322251003462593	P
B_Gordonia	B_Kocuria	0.37044144469227	P
B_Cloacibacterium	B_Kocuria	0.347263694010427	P
B_Lachnoanaerobaculum	B_Kocuria	0.304654657626856	P
B_Schaalia	B_Kocuria	0.289973785693694	P
B_Auritidibacter	B_Kocuria	0.300638181917393	P
B_Luteimonas	B_Kocuria	0.288718055474675	P
B_Nesterenkonia	B_Kocuria	0.281819223112819	P
B_Corallococcus	B_Kocuria	0.287678336108317	P
B_Arsenicicoccus	B_Kocuria	0.293656919520729	P
B_Lutibacter	B_Kocuria	0.291121940531489	P
B_Apibacter	B_Kocuria	0.308107909414778	P
B_Luteipulveratus	B_Kocuria	0.277191123299918	P
B_Peptoniphilus	B_Chroococcidiopsis	0.275729166943476	P
B_Tsukamurella	B_Chroococcidiopsis	0.283644202220361	P
B_Gemmata	B_Chroococcidiopsis	0.273716789671123	P
F_Placidium	B_Brevibacterium	0.331837408158833	P
F_Candida	B_Brevibacterium	0.305837576760603	P
F_Ascitendus	B_Brevibacterium	0.321779196096376	P
F_Boothiomyces	B_Brevibacterium	0.292288936662801	P
F_Claroideoglomus	B_Brevibacterium	0.367629319190455	P
F_Kuzuhaea	B_Brevibacterium	0.333354681999214	P
B_Micromonospora	B_Hydrogenophaga	0.485405040508898	P
B_Georgenia	B_Hydrogenophaga	0.319282117533947	P
B_Lysinimonas	B_Hydrogenophaga	0.298101290674122	P
B_Oligotropha	B_Hydrogenophaga	0.302765084040292	N
B_Sporosarcina	B_Hydrogenophaga	0.326991886410278	N
F_Herpothallon	B_Hydrogenophaga	0.294098374838266	P
F_Cryomyces	B_Hydrogenophaga	0.298740830036915	P
F_Aspergillus	B_Hydrogenophaga	0.304619902945335	P
F_Placidium	B_Hydrogenophaga	0.384167303828466	P
F_Umbilicaria	B_Hydrogenophaga	0.286789639353673	P
F_Kodamaea	B_Hydrogenophaga	0.304490926358242	P
F_Sistotrema	B_Hydrogenophaga	0.300741155517374	P
F_Boothiomyces	B_Hydrogenophaga	0.51836984889508	P
F_Claroideoglomus	B_Hydrogenophaga	0.393769280915519	P
F_Kuzuhaea	B_Hydrogenophaga	0.27526009283782	P
B_Methylobacterium	B_Sphingobium	0.362094045091188	P
B_Capnocytophaga	B_Sphingobium	0.299593173654209	P
B_Serratia	B_Sphingobium	0.327858529935243	P
B_Liberibacter	B_Sphingobium	0.335042180111044	P
B_Riemerella	B_Sphingobium	0.28384738214313	P
B_Leptolyngbya	B_Sphingobium	0.303970266980811	P
B_Citricoccus	B_Sphingobium	0.360447807095754	P
B_Pontibacter	B_Sphingobium	0.284299234082185	P
B_Martelella	B_Sphingobium	0.313272713600776	P
B_Lutibacter	B_Sphingobium	0.328986392882067	P
B_Tetragenococcus	B_Sphingobium	0.326475590756416	P
B_Desulfovibrio	B_Sphingobium	0.281806064638586	P
B_Halothece	B_Sphingobium	0.339290406991797	P
F_Melanotaenium	B_Sphingobium	0.28322272924271	P
B_Leptotrichia	B_Dermacoccus	0.380473411334512	P
B_Roseomonas	B_Dermacoccus	0.284810549534986	P
B_Microbacterium	B_Dermacoccus	0.282343241348432	P
B_Janibacter	B_Dermacoccus	0.308049637452062	P
B_Dietzia	B_Dermacoccus	0.413402602854744	P
B_Kytococcus	B_Dermacoccus	0.341109154640099	P
B_Fusobacterium	B_Dermacoccus	0.298508830859412	P
B_Propionibacterium	B_Dermacoccus	0.386238686469203	P
B_Pseudonocardia	B_Dermacoccus	0.491460110559329	P
B_Capnocytophaga	B_Dermacoccus	0.28101035243776	P
B_Gordonia	B_Dermacoccus	0.339228687057221	P
B_Lautropia	B_Dermacoccus	0.283429015867913	P
B_Enterococcus	B_Dermacoccus	0.297402657207652	P
B_Liberibacter	B_Dermacoccus	0.303183126837747	P
B_Riemerella	B_Dermacoccus	0.476703070941809	P
B_Candidatus Cardinium	B_Dermacoccus	0.530057923411446	P
B_Elizabethkingia	B_Dermacoccus	0.402873709975134	P
B_Cloacibacterium	B_Dermacoccus	0.339294320937528	P
B_Sphingosinicella	B_Dermacoccus	0.279514890348539	P
B_Bosea	B_Dermacoccus	0.348066951838199	P
B_Finegoldia	B_Dermacoccus	0.279141317454398	P
B_Lachnoanaerobaculum	B_Dermacoccus	0.425214537992313	P
B_Thioclava	B_Dermacoccus	0.344460425795139	P
B_Schaalia	B_Dermacoccus	0.354852091254922	P
B_Arthrobacter	B_Dermacoccus	0.347532173271169	P
B_Bacteroides	B_Dermacoccus	0.287137302534611	P
B_Phenylobacterium	B_Dermacoccus	0.355649571172645	P
B_Nocardiopsis	B_Dermacoccus	0.287897910809529	P
B_Blautia	B_Dermacoccus	0.287095162760689	P
B_Candidatus Sulcia	B_Dermacoccus	0.327973302325935	P
B_Alistipes	B_Dermacoccus	0.432752171414133	P
B_Auritidibacter	B_Dermacoccus	0.405063561609083	P
B_Candidatus Saccharimonas	B_Dermacoccus	0.421338575903243	P
B_Tessaracoccus	B_Dermacoccus	0.350015599511118	P
B_Corallococcus	B_Dermacoccus	0.46265040649829	P
B_Arsenicicoccus	B_Dermacoccus	0.424354044834891	P
B_Tsukamurella	B_Dermacoccus	0.287788178858411	P
B_Saccharopolyspora	B_Dermacoccus	0.283996008769824	P
B_Porphyrobacter	B_Dermacoccus	0.283244243023818	P
B_Olsenella	B_Dermacoccus	0.282728086819181	P
B_Tannerella	B_Dermacoccus	0.281218400460702	P
B_Acidipropionibacterium	B_Dermacoccus	0.280399557586689	P
B_Pontibacter	B_Dermacoccus	0.320181716065691	P
B_Martelella	B_Dermacoccus	0.339924332450904	P
B_Acetobacter	B_Dermacoccus	0.275323031268394	P
B_Candidatus Phytoplasma	B_Dermacoccus	0.340256188544418	P
B_Lutibacter	B_Dermacoccus	0.43786883851066	P
B_Proteus	B_Dermacoccus	0.28295867639227	P
B_Tetragenococcus	B_Dermacoccus	0.361356665949728	P
B_Apibacter	B_Dermacoccus	0.409469310911885	P
B_Streptosporangium	B_Dermacoccus	0.277890199994852	P
B_Acidiphilium	B_Dermacoccus	0.354933317219157	P
B_Pseudopropionibacterium	B_Dermacoccus	0.295262949456448	P
B_Kordiimonas	B_Dermacoccus	0.396546625073159	P
B_Chromohalobacter	B_Dermacoccus	0.336659731351424	P
B_Blastomonas	B_Dermacoccus	0.345045667814298	P
B_Austwickia	B_Dermacoccus	0.306420869848737	P
B_Geobacillus	B_Dermacoccus	0.274127562184127	P
B_Victivallis	B_Dermacoccus	0.297830714771651	P
B_Aphanizomenon	B_Dermacoccus	0.367160753747571	P
F_Velutarina	B_Dermacoccus	0.316005238510417	N
