Node	feature
B_Acidiphilium	genus
B_Actinoalloteichus	genus
B_Marmoricola	genus
B_Plantibacter	genus
B_Rhodoluna	genus
B_Ensifer	genus
F_Parastagonospora	genus
F_Diploospora	genus
F_Myelochroa	genus
F_Phyllopsora	genus
F_Sistotrema	genus
F_Vittaforma	genus
F_Septoglomus	genus
F_Mortierella	genus
F_Backusella	genus
B_Elizabethkingia	genus
B_Nakamurella	genus
B_Gloeocapsopsis	genus
B_Pontibacter	genus
B_Zymomonas	genus
B_Aureimonas	genus
B_Arachidicoccus	genus
B_Haematobacter	genus
F_Neoroussoella	genus
F_Geomyces	genus
F_Peltula	genus
F_Myriostoma	genus
F_Phellinidium	genus
F_Hornodermoporus	genus
F_Trametes	genus
F_Porpomyces	genus
F_Pseudomicrostroma	genus
F_Psoroglaena	genus
F_Metschnikowia	genus
F_Daedalea	genus
A_Archaeoglobus	genus
F_Candida	genus
F_Hyphopichia	genus
A_Methanolobus	genus
B_Burkholderia	genus
B_Rheinheimera	genus
B_Riemerella	genus
B_Nocardiopsis	genus
B_Pedobacter	genus
B_Corallococcus	genus
B_Tsukamurella	genus
B_Gemmata	genus
F_Polyporoletus	genus
F_Mortierella	genus
B_Dermacoccus	genus
B_Fusobacterium	genus
B_Lautropia	genus
B_Candidatus Cardinium	genus
B_Campylobacter	genus
B_Erwinia	genus
B_Zymomonas	genus
B_Streptosporangium	genus
B_Haematobacter	genus
B_Panacibacter	genus
B_Aquisphaera	genus
B_Cellvibrio	genus
B_Lactococcus	genus
B_Wolbachia	genus
B_Thioclava	genus
B_Campylobacter	genus
B_Marinomonas	genus
B_Luteipulveratus	genus
B_Leadbetterella	genus
F_Peltula	genus
F_Echinusitheca	genus
F_Macrohyporia	genus
F_Tieghemiomyces	genus
F_Coemansia	genus
B_Dermacoccus	genus
B_Fusobacterium	genus
B_Riemerella	genus
B_Elizabethkingia	genus
B_Alistipes	genus
B_Candidatus Saccharimonas	genus
B_Corallococcus	genus
B_Pontibacter	genus
B_Lutibacter	genus
B_Micropruina	genus
B_Apibacter	genus
B_Kordiimonas	genus
B_Chromohalobacter	genus
B_Cyanothece	genus
B_Victivallis	genus
B_Halothece	genus
F_Lachnella	genus
F_Phellopilus	genus
F_Bjerkandera	genus
F_Syncephalastrum	genus
B_Halomonas	genus
B_Blastomonas	genus
B_Kineococcus	genus
B_Pseudorhodoplanes	genus
F_Bipolaris	genus
F_Flammulina	genus
B_Deinococcus	genus
B_Dermacoccus	genus
B_Propionibacterium	genus
B_Pantoea	genus
B_Riemerella	genus
B_Candidatus Cardinium	genus
B_Elizabethkingia	genus
B_Nocardia	genus
B_Alistipes	genus
B_Candidatus Saccharimonas	genus
B_Glutamicibacter	genus
B_Corallococcus	genus
B_Acidipropionibacterium	genus
B_Martelella	genus
B_Lutibacter	genus
B_Tetragenococcus	genus
B_Austwickia	genus
B_Aphanizomenon	genus
B_Micrococcus	genus
B_Rhodococcus	genus
B_Methylobacterium	genus
B_Roseomonas	genus
B_Rheinheimera	genus
B_Flavobacterium	genus
B_Arthrobacter	genus
B_Bacteroides	genus
B_Olsenella	genus
B_Martelella	genus
B_Mitsuaria	genus
B_Kitasatospora	genus
F_Diploospora	genus
F_Leptogium	genus
F_Pseudomicrostroma	genus
F_Mortierella	genus
F_Coemansia	genus
F_Diplodia	genus
F_Ionomidotis	genus
B_Lachnoanaerobaculum	genus
B_Opitutus	genus
B_Phycicoccus	genus
B_Listeria	genus
B_Curvibacter	genus
B_Haliangium	genus
B_Psychrobacter	genus
F_Heteroplacidium	genus
F_Coprinopsis	genus
F_Cerrena	genus
F_Porpomyces	genus
F_Kondoa	genus
B_Arcobacter	genus
F_Medeolaria	genus
F_Tubulicrinis	genus
F_Rhizopus	genus
B_Pseudomonas	genus
B_Moraxella	genus
B_Deinococcus	genus
B_Chryseobacterium	genus
B_Micrococcus	genus
B_Streptococcus	genus
B_Paracoccus	genus
B_Dermacoccus	genus
B_Rhodococcus	genus
B_Leptotrichia	genus
B_Neisseria	genus
B_Janibacter	genus
B_Dietzia	genus
B_Kytococcus	genus
B_Fusobacterium	genus
B_Propionibacterium	genus
B_Rheinheimera	genus
B_Pseudonocardia	genus
B_Prevotella	genus
B_Gordonia	genus
B_Gemella	genus
B_Lautropia	genus
B_Veillonella	genus
B_Riemerella	genus
B_Candidatus Cardinium	genus
B_Elizabethkingia	genus
B_Cloacibacterium	genus
B_Sphingosinicella	genus
B_Citricoccus	genus
B_Lachnoanaerobaculum	genus
B_Thioclava	genus
B_Arthrobacter	genus
B_Bacteroides	genus
B_Phenylobacterium	genus
B_Blautia	genus
B_Candidatus Sulcia	genus
B_Auritidibacter	genus
B_Candidatus Saccharimonas	genus
B_Paenarthrobacter	genus
B_Tessaracoccus	genus
B_Luteimonas	genus
B_Corallococcus	genus
B_Arsenicicoccus	genus
B_Tsukamurella	genus
B_Nakamurella	genus
B_Tannerella	genus
B_Pontibacter	genus
B_Martelella	genus
B_Acetobacter	genus
B_Candidatus Phytoplasma	genus
B_Solimonas	genus
B_Zymomonas	genus
B_Lutibacter	genus
B_Micropruina	genus
B_Tetragenococcus	genus
B_Apibacter	genus
B_Acidiphilium	genus
B_Kordiimonas	genus
B_Haematobacter	genus
B_Chromohalobacter	genus
B_Ectothiorhodospira	genus
B_Blastomonas	genus
B_Austwickia	genus
B_Cyanothece	genus
B_Acholeplasma	genus
B_Brevibacillus	genus
F_Schizothyrium	genus
F_Scheffersomyces	genus
F_Xenoacremonium	genus
F_Symbiotaphrina	genus
F_Tulostoma	genus
F_Phellinus	genus
F_Boothiomyces	genus
F_Claroideoglomus	genus
B_Moraxella	genus
B_Pseudonocardia	genus
B_Halomonas	genus
B_Tetragenococcus	genus
B_Desulfovibrio	genus
F_Phlebia	genus
A_Archaeoglobus	genus
B_Mucilaginibacter	genus
B_Methylocella	genus
F_Epicoccum	genus
F_Clonostachys	genus
F_Coemansia	genus
B_Flavobacterium	genus
B_Saccharospirillum	genus
B_Microlunatus	genus
B_Geodermatophilus	genus
F_Endocarpon	genus
B_Lachnoanaerobaculum	genus
B_Wolbachia	genus
B_Mitsuaria	genus
B_Phycicoccus	genus
F_Venturia	genus
F_Endocarpon	genus
F_Ophiocordyceps	genus
F_Lyophyllum	genus
F_Microporus	genus
B_Frondihabitans	genus
F_Robbauera	genus
B_Flavobacterium	genus
B_Aeromonas	genus
B_Dyadobacter	genus
B_Corallococcus	genus
B_Olsenella	genus
B_Frondihabitans	genus
B_Asticcacaulis	genus
B_Marinomonas	genus
B_Haematobacter	genus
B_Filimonas	genus
B_Aquimarina	genus
B_Leadbetterella	genus
F_Gloiothele	genus
F_Monascus	genus
B_Riemerella	genus
B_Elizabethkingia	genus
B_Victivallis	genus
F_Geomyces	genus
F_Microallomyces	genus
B_Erwinia	genus
B_Pontibacter	genus
B_Proteus	genus
F_Collema	genus
F_Macrohyporia	genus
F_Tritirachium	genus
B_Calothrix	genus
B_Devosia	genus
B_Agrobacterium	genus
B_Tessaracoccus	genus
B_Gloeocapsopsis	genus
B_Erwinia	genus
B_Solimonas	genus
B_Asticcacaulis	genus
B_Scytonema	genus
B_Emticicia	genus
B_Agrococcus	genus
B_Haematobacter	genus
B_Fimbriimonas	genus
B_Acholeplasma	genus
B_Saprospira	genus
B_Leadbetterella	genus
F_Placocarpus	genus
F_Dactylaria	genus
B_Candidatus Phytoplasma	genus
B_Ahrensia	genus
B_Moraxella	genus
B_Chryseobacterium	genus
B_Micrococcus	genus
B_Kocuria	genus
B_Dermacoccus	genus
B_Haemophilus	genus
B_Leptotrichia	genus
B_Neisseria	genus
B_Dietzia	genus
B_Kytococcus	genus
B_Propionibacterium	genus
B_Rheinheimera	genus
B_Pseudonocardia	genus
B_Gordonia	genus
B_Gemella	genus
B_Sphingopyxis	genus
B_Riemerella	genus
B_Candidatus Cardinium	genus
B_Elizabethkingia	genus
B_Sphingosinicella	genus
B_Bosea	genus
B_Devosia	genus
B_Phenylobacterium	genus
B_Lysobacter	genus
B_Alistipes	genus
B_Candidatus Saccharimonas	genus
B_Altererythrobacter	genus
B_Spirochaeta	genus
B_Glutamicibacter	genus
B_Tessaracoccus	genus
B_Corallococcus	genus
B_Arsenicicoccus	genus
B_Saccharopolyspora	genus
B_Tannerella	genus
B_Microlunatus	genus
B_Acidipropionibacterium	genus
B_Ornithinimicrobium	genus
B_Aerococcus	genus
B_Apibacter	genus
B_Micavibrio	genus
B_Marinomonas	genus
B_Auraticoccus	genus
B_Luteipulveratus	genus
F_Phellinus	genus
F_Mortierella	genus
B_Pseudomonas	genus
B_Riemerella	genus
B_Martelella	genus
B_Streptosporangium	genus
B_Thiococcus	genus
B_Aphanizomenon	genus
B_Pseudomonas	genus
B_Moraxella	genus
B_Deinococcus	genus
B_Chryseobacterium	genus
B_Micrococcus	genus
B_Streptococcus	genus
B_Paracoccus	genus
B_Dermacoccus	genus
B_Rhodococcus	genus
B_Leptotrichia	genus
B_Cellvibrio	genus
B_Neisseria	genus
B_Janibacter	genus
B_Dietzia	genus
B_Kytococcus	genus
B_Fusobacterium	genus
B_Propionibacterium	genus
B_Pseudonocardia	genus
B_Prevotella	genus
B_Gordonia	genus
B_Gemella	genus
B_Veillonella	genus
B_Riemerella	genus
B_Candidatus Cardinium	genus
B_Elizabethkingia	genus
B_Cloacibacterium	genus
B_Sphingosinicella	genus
B_Finegoldia	genus
B_Citricoccus	genus
B_Lachnoanaerobaculum	genus
B_Arthrobacter	genus
B_Bacteroides	genus
B_Phenylobacterium	genus
B_Lysobacter	genus
B_Nocardia	genus
B_Blautia	genus
B_Candidatus Sulcia	genus
B_Alistipes	genus
B_Auritidibacter	genus
B_Spirochaeta	genus
B_Luteimonas	genus
B_Corallococcus	genus
B_Arsenicicoccus	genus
B_Tsukamurella	genus
B_Nakamurella	genus
B_Alcanivorax	genus
B_Pontibacter	genus
B_Martelella	genus
B_Candidatus Phytoplasma	genus
B_Solimonas	genus
B_Lutibacter	genus
B_Micropruina	genus
B_Desulfovibrio	genus
B_Apibacter	genus
B_Streptosporangium	genus
B_Acidiphilium	genus
B_Pseudopropionibacterium	genus
B_Micavibrio	genus
B_Kordiimonas	genus
B_Chromohalobacter	genus
B_Ectothiorhodospira	genus
B_Blastomonas	genus
B_Austwickia	genus
B_Cyanothece	genus
B_Geobacillus	genus
B_Methylorubrum	genus
B_Pectobacterium	genus
B_Acholeplasma	genus
B_Kineococcus	genus
B_Aphanizomenon	genus
B_Arcobacter	genus
B_Halothece	genus
B_Marivirga	genus
F_Cryomyces	genus
F_Xeromyces	genus
F_Diploospora	genus
F_Placidium	genus
F_Tulostoma	genus
F_Lachnella	genus
F_Phellinus	genus
F_Phellopilus	genus
F_Boothiomyces	genus
F_Claroideoglomus	genus
F_Syncephalastrum	genus
F_Neozygites	genus
B_Micrococcus	genus
B_Capnocytophaga	genus
B_Frankia	genus
B_Elizabethkingia	genus
B_Cloacibacterium	genus
B_Finegoldia	genus
B_Delftia	genus
B_Anaerobutyricum	genus
B_Lysobacter	genus
B_Auritidibacter	genus
B_Tessaracoccus	genus
B_Corallococcus	genus
B_Sinorhizobium	genus
B_Microlunatus	genus
B_Aerococcus	genus
B_Sorangium	genus
B_Gemmata	genus
B_Apibacter	genus
B_Modestobacter	genus
B_Listeria	genus
B_Vagococcus	genus
F_Dematiopleospora	genus
F_Ophiocordyceps	genus
F_Boothiomyces	genus
B_Rhodanobacter	genus
B_Dyella	genus
F_Hirsutella	genus
F_Neozygites	genus
B_Riemerella	genus
B_Alistipes	genus
B_Glutamicibacter	genus
B_Corallococcus	genus
B_Lutibacter	genus
B_Tetragenococcus	genus
B_Leucobacter	genus
B_Pseudonocardia	genus
B_Candidatus Cardinium	genus
B_Microlunatus	genus
B_Curtobacterium	genus
B_Marmoricola	genus
F_Backusella	genus
B_Caulobacter	genus
B_Sorangium	genus
F_Paraphaeosphaeria	genus
F_Microsphaeropsis	genus
F_Phialocephala	genus
F_Neurospora	genus
F_Microallomyces	genus
B_Moraxella	genus
B_Propionibacterium	genus
B_Riemerella	genus
B_Devosia	genus
B_Lysobacter	genus
B_Auritidibacter	genus
B_Candidatus Saccharimonas	genus
B_Microlunatus	genus
B_Pontibacter	genus
B_Solimonas	genus
B_Aureimonas	genus
B_Micavibrio	genus
B_Methylorubrum	genus
F_Lachnella	genus
F_Sistotrema	genus
F_Phellopilus	genus
B_Brachybacterium	genus
B_Peptoniphilus	genus
F_Coprinopsis	genus
F_Mitosporidium	genus
B_Sphingopyxis	genus
B_Legionella	genus
B_Haematobacter	genus
B_Riemerella	genus
B_Nakamurella	genus
B_Zymomonas	genus
B_Apibacter	genus
B_Plantibacter	genus
F_Lachnella	genus
F_Phellinidium	genus
F_Bjerkandera	genus
F_Cryptococcus	genus
B_Lysobacter	genus
B_Candidatus Sulcia	genus
B_Auritidibacter	genus
B_Paenarthrobacter	genus
B_Corallococcus	genus
B_Acidipropionibacterium	genus
B_Desulfovibrio	genus
B_Blastomonas	genus
B_Leucobacter	genus
F_Lichenothelia	genus
F_Tortispora	genus
F_Ambrosiella	genus
F_Cyathus	genus
F_Boletus	genus
F_Coemansia	genus
B_Dermacoccus	genus
B_Leptotrichia	genus
B_Dietzia	genus
B_Fusobacterium	genus
B_Propionibacterium	genus
B_Prevotella	genus
B_Veillonella	genus
B_Riemerella	genus
B_Candidatus Cardinium	genus
B_Finegoldia	genus
B_Lachnoanaerobaculum	genus
B_Schaalia	genus
B_Alistipes	genus
B_Dyadobacter	genus
B_Auritidibacter	genus
B_Altererythrobacter	genus
B_Corallococcus	genus
B_Arsenicicoccus	genus
B_Erwinia	genus
B_Alcanivorax	genus
B_Microlunatus	genus
B_Pontibacter	genus
B_Acetobacter	genus
B_Candidatus Phytoplasma	genus
B_Lutibacter	genus
B_Tetragenococcus	genus
B_Apibacter	genus
B_Acidiphilium	genus
B_Scytonema	genus
B_Ochrobactrum	genus
B_Listeria	genus
F_Passalora	genus
F_Schizothyrium	genus
F_Boothiomyces	genus
B_Hydrogenophaga	genus
B_Methylobacterium	genus
B_Afipia	genus
B_Terriglobus	genus
B_Nitrobacter	genus
F_Kregervanrija	genus
B_Kocuria	genus
B_Riemerella	genus
B_Candidatus Cardinium	genus
B_Cloacibacterium	genus
B_Novosphingobium	genus
B_Finegoldia	genus
B_Thioclava	genus
B_Bacteroides	genus
B_Nocardia	genus
B_Alistipes	genus
B_Candidatus Saccharimonas	genus
B_Corallococcus	genus
B_Arsenicicoccus	genus
B_Pontibacter	genus
B_Zymomonas	genus
B_Tetragenococcus	genus
B_Treponema	genus
B_Apibacter	genus
B_Aureimonas	genus
B_Acidiphilium	genus
B_Micavibrio	genus
B_Kineococcus	genus
B_Pleomorphomonas	genus
B_Marivirga	genus
F_Diploospora	genus
B_Kocuria	genus
B_Arsenicicoccus	genus
B_Candidatus Nanopelagicus	genus
B_Aphanizomenon	genus
B_Niabella	genus
B_Acidothermus	genus
F_Torulaspora	genus
B_Agromyces	genus
B_Haematobacter	genus
B_Pseudomonas	genus
B_Moraxella	genus
B_Cutibacterium	genus
B_Deinococcus	genus
B_Chryseobacterium	genus
B_Micrococcus	genus
B_Streptococcus	genus
B_Paracoccus	genus
B_Kocuria	genus
B_Dermacoccus	genus
B_Leptotrichia	genus
B_Pseudoxanthomonas	genus
B_Afipia	genus
B_Neisseria	genus
B_Janibacter	genus
B_Dietzia	genus
B_Fusobacterium	genus
B_Propionibacterium	genus
B_Rheinheimera	genus
B_Pseudonocardia	genus
B_Paenibacillus	genus
B_Prevotella	genus
B_Capnocytophaga	genus
B_Gordonia	genus
B_Gemella	genus
B_Veillonella	genus
B_Frankia	genus
B_Liberibacter	genus
B_Riemerella	genus
B_Candidatus Cardinium	genus
B_Elizabethkingia	genus
B_Cloacibacterium	genus
B_Sphingosinicella	genus
B_Lachnoanaerobaculum	genus
B_Thioclava	genus
B_Schaalia	genus
B_Arthrobacter	genus
B_Bacteroides	genus
B_Phenylobacterium	genus
B_Lysobacter	genus
B_Campylobacter	genus
B_Blautia	genus
B_Candidatus Sulcia	genus
B_Alistipes	genus
B_Agrobacterium	genus
B_Auritidibacter	genus
B_Candidatus Saccharimonas	genus
B_Altererythrobacter	genus
B_Paenarthrobacter	genus
B_Glutamicibacter	genus
B_Tessaracoccus	genus
B_Luteimonas	genus
B_Arsenicicoccus	genus
B_Nakamurella	genus
B_Tannerella	genus
B_Magnetospirillum	genus
B_Alcanivorax	genus
B_Acidipropionibacterium	genus
B_Pontibacter	genus
B_Martelella	genus
B_Acetobacter	genus
B_Candidatus Phytoplasma	genus
B_Zymomonas	genus
B_Lutibacter	genus
B_Proteus	genus
B_Micropruina	genus
B_Tetragenococcus	genus
B_Mitsuaria	genus
B_Apibacter	genus
B_Streptosporangium	genus
B_Acidiphilium	genus
B_Pseudopropionibacterium	genus
B_Actinoalloteichus	genus
B_Methylophaga	genus
B_Pseudaminobacter	genus
B_Kordiimonas	genus
B_Haematobacter	genus
B_Chromohalobacter	genus
B_Panacibacter	genus
B_Blastomonas	genus
B_Austwickia	genus
B_Filimonas	genus
B_Castellaniella	genus
B_Acholeplasma	genus
B_Listeria	genus
B_Victivallis	genus
B_Kineococcus	genus
B_Aphanizomenon	genus
F_Passalora	genus
F_Schizothyrium	genus
F_Phaeosphaeria	genus
F_Peltula	genus
F_Scheffersomyces	genus
F_Starmerella	genus
F_Symbiotaphrina	genus
F_Phellinus	genus
F_Phellopilus	genus
F_Phlebia	genus
F_Trametes	genus
F_Bullera	genus
B_Xenorhabdus	genus
B_Arcobacter	genus
F_Rhynchostoma	genus
F_Agaricus	genus
F_Vittaforma	genus
B_Deinococcus	genus
B_Chryseobacterium	genus
B_Micrococcus	genus
B_Kocuria	genus
B_Dermacoccus	genus
B_Leptotrichia	genus
B_Roseomonas	genus
B_Dietzia	genus
B_Kytococcus	genus
B_Propionibacterium	genus
B_Pseudonocardia	genus
B_Prevotella	genus
B_Gordonia	genus
B_Riemerella	genus
B_Candidatus Cardinium	genus
B_Elizabethkingia	genus
B_Cloacibacterium	genus
B_Finegoldia	genus
B_Lachnoanaerobaculum	genus
B_Bacteroides	genus
B_Lysobacter	genus
B_Alistipes	genus
B_Auritidibacter	genus
B_Candidatus Saccharimonas	genus
B_Tessaracoccus	genus
B_Luteimonas	genus
B_Nesterenkonia	genus
B_Corallococcus	genus
B_Tsukamurella	genus
B_Gloeocapsopsis	genus
B_Alcanivorax	genus
B_Microlunatus	genus
B_Pontibacter	genus
B_Martelella	genus
B_Candidatus Phytoplasma	genus
B_Lutibacter	genus
B_Apibacter	genus
B_Acidiphilium	genus
B_Pseudopropionibacterium	genus
B_Micavibrio	genus
B_Truepera	genus
B_Blastomonas	genus
B_Austwickia	genus
B_Filimonas	genus
B_Acholeplasma	genus
B_Candidatus Nanopelagicus	genus
B_Neorhizobium	genus
B_Kineococcus	genus
B_Aphanizomenon	genus
F_Passalora	genus
F_Diploospora	genus
F_Velutarina	genus
F_Candida	genus
F_Xenoacremonium	genus
F_Tulostoma	genus
F_Phellopilus	genus
F_Trametes	genus
F_Boothiomyces	genus
F_Claroideoglomus	genus
B_Acetobacter	genus
B_Kosakonia	genus
F_Neurospora	genus
F_Dipsacomyces	genus
B_Cutibacterium	genus
B_Saccharopolyspora	genus
B_Microlunatus	genus
B_Streptococcus	genus
B_Chroococcidiopsis	genus
B_Dermacoccus	genus
B_Dietzia	genus
B_Propionibacterium	genus
B_Gordonia	genus
B_Riemerella	genus
B_Candidatus Cardinium	genus
B_Elizabethkingia	genus
B_Sphingosinicella	genus
B_Lachnoanaerobaculum	genus
B_Thioclava	genus
B_Bacteroides	genus
B_Phenylobacterium	genus
B_Nocardia	genus
B_Campylobacter	genus
B_Alistipes	genus
B_Candidatus Saccharimonas	genus
B_Arsenicicoccus	genus
B_Nakamurella	genus
B_Labrys	genus
B_Kordiimonas	genus
B_Microcoleus	genus
B_Aquisphaera	genus
B_Planococcus	genus
B_Phormidium	genus
F_Phyllopsora	genus
B_Pseudonocardia	genus
B_Anaerobutyricum	genus
B_Lutibacter	genus
B_Kordiimonas	genus
B_Acidobacterium	genus
B_Plantibacter	genus
B_Ehrlichia	genus
F_Parmelia	genus
F_Smittium	genus
F_Ramicandelaber	genus
B_Enterococcus	genus
B_Weissella	genus
B_Anaerostipes	genus
B_Acidiphilium	genus
B_Cyanothece	genus
F_Ganoderma	genus
B_Lachnoanaerobaculum	genus
B_Cellulomonas	genus
B_Frondihabitans	genus
B_Rhodococcus	genus
B_Acidovorax	genus
B_Bosea	genus
B_Aeromicrobium	genus
B_Saccharopolyspora	genus
B_Microlunatus	genus
B_Solimonas	genus
B_Sorangium	genus
B_Kitasatospora	genus
B_Apibacter	genus
B_Acidiphilium	genus
B_Arachidicoccus	genus
B_Micavibrio	genus
B_Roseovarius	genus
B_Chromobacterium	genus
B_Shinella	genus
B_Luteipulveratus	genus
B_Defluviimonas	genus
B_Desulfosporosinus	genus
F_Epicoccum	genus
F_Thysanothecium	genus
F_Ionomidotis	genus
F_Echinusitheca	genus
F_Flammulina	genus
F_Trametes	genus
F_Macrohyporia	genus
F_Boothiomyces	genus
B_Rhodococcus	genus
B_Rheinheimera	genus
B_Gordonia	genus
B_Sphingopyxis	genus
B_Riemerella	genus
B_Candidatus Cardinium	genus
B_Elizabethkingia	genus
B_Cloacibacterium	genus
B_Lachnoanaerobaculum	genus
B_Nocardia	genus
B_Salinibacterium	genus
B_Alistipes	genus
B_Candidatus Saccharimonas	genus
B_Porphyromonas	genus
B_Corallococcus	genus
B_Tsukamurella	genus
B_Olsenella	genus
B_Cellulomonas	genus
B_Tannerella	genus
B_Pontibacter	genus
B_Acetobacter	genus
B_Candidatus Phytoplasma	genus
B_Frondihabitans	genus
B_Zymomonas	genus
B_Aggregatibacter	genus
B_Kitasatospora	genus
B_Apibacter	genus
B_Pseudopropionibacterium	genus
B_Kordia	genus
B_Labrys	genus
B_Arachidicoccus	genus
B_Haematobacter	genus
B_Ectothiorhodospira	genus
B_Panacibacter	genus
B_Plantibacter	genus
B_Microcoleus	genus
B_Chitinophaga	genus
B_Rhodoluna	genus
B_Filimonas	genus
B_Castellaniella	genus
B_Acholeplasma	genus
B_Lysinibacillus	genus
B_Kineococcus	genus
B_Aphanizomenon	genus
B_Serpentinomonas	genus
B_Marivirga	genus
F_Baudoinia	genus
F_Dematiopleospora	genus
F_Verrucaria	genus
F_Myelochroa	genus
F_Phaeopyxis	genus
F_Lachnellula	genus
F_Phialocephala	genus
F_Peltula	genus
F_Scheffersomyces	genus
F_Neurospora	genus
F_Myriostoma	genus
F_Trametes	genus
F_Macrohyporia	genus
F_Pseudomicrostroma	genus
F_Robbauera	genus
F_Mortierella	genus
F_Coemansia	genus
B_Sphingomonas	genus
B_Paracoccus	genus
B_Dermacoccus	genus
B_Acidovorax	genus
B_Bosea	genus
B_Auritidibacter	genus
B_Selenomonas	genus
B_Mesorhizobium	genus
B_Aggregatibacter	genus
B_Plantibacter	genus
B_Luteibacter	genus
B_Filimonas	genus
F_Arthonia	genus
F_Scheffersomyces	genus
F_Esteya	genus
F_Laccaria	genus
F_Tieghemiomyces	genus
B_Ilumatobacter	genus
F_Amorphotheca	genus
B_Dermacoccus	genus
B_Fusobacterium	genus
B_Propionibacterium	genus
B_Ochrobactrum	genus
F_Geomyces	genus
F_Verrucaria	genus
F_Zygosaccharomyces	genus
F_Capniomyces	genus
B_Dermacoccus	genus
B_Acidovorax	genus
B_Sphingopyxis	genus
B_Aeromonas	genus
B_Lachnoanaerobaculum	genus
B_Xanthomonas	genus
B_Agrobacterium	genus
B_Nakamurella	genus
B_Erwinia	genus
B_Cardiobacterium	genus
B_Pontibacter	genus
B_Aerococcus	genus
B_Starkeya	genus
B_Scytonema	genus
B_Thiococcus	genus
B_Marinomonas	genus
B_Haematobacter	genus
B_Panacibacter	genus
B_Acidobacterium	genus
B_Plantibacter	genus
B_Lysinibacillus	genus
B_Kineococcus	genus
B_Aquimarina	genus
B_Blastochloris	genus
F_Verrucaria	genus
F_Myelochroa	genus
F_Gloiothele	genus
B_Asticcacaulis	genus
B_Chitinophaga	genus
B_Auricoccus	genus
B_Anabaena	genus
B_Sinorhizobium	genus
B_Salinibacterium	genus
B_Dyadobacter	genus
B_Arsenicicoccus	genus
B_Rhizobacter	genus
B_Zymomonas	genus
B_Coprothermobacter	genus
B_Scytonema	genus
B_Haematobacter	genus
B_Brevibacillus	genus
B_Chelatococcus	genus
B_Marivirga	genus
B_Gloeocapsopsis	genus
B_Asticcacaulis	genus
B_Lactococcus	genus
B_Roseovarius	genus
B_Taylorella	genus
B_Aquimarina	genus
B_Saprospira	genus
B_Chelatococcus	genus
B_Leadbetterella	genus
B_Dokdonia	genus
B_Rubrivivax	genus
F_Hesperomyces	genus
F_Hirsutella	genus
F_Echinusitheca	genus
F_Phellinus	genus
F_Phellopilus	genus
F_Mitosporidium	genus
F_Articulospora	genus
B_Capnocytophaga	genus
B_Lachnoanaerobaculum	genus
B_Delftia	genus
B_Leuconostoc	genus
B_Nakamurella	genus
B_Bordetella	genus
B_Frondihabitans	genus
B_Caulobacter	genus
B_Labrys	genus
B_Curtobacterium	genus
B_Mobiluncus	genus
B_Methylorubrum	genus
F_Botryobasidium	genus
B_Dermacoccus	genus
B_Methylobacterium	genus
B_Leptotrichia	genus
B_Pseudoxanthomonas	genus
B_Fusobacterium	genus
B_Propionibacterium	genus
B_Rheinheimera	genus
B_Capnocytophaga	genus
B_Veillonella	genus
B_Riemerella	genus
B_Candidatus Cardinium	genus
B_Elizabethkingia	genus
B_Lachnoanaerobaculum	genus
B_Alistipes	genus
B_Auritidibacter	genus
B_Corallococcus	genus
B_Nakamurella	genus
B_Pontibacter	genus
B_Mitsuaria	genus
B_Apibacter	genus
B_Labrys	genus
B_Panacibacter	genus
B_Chitinophaga	genus
B_Acholeplasma	genus
B_Brevibacillus	genus
F_Xeromyces	genus
F_Diploospora	genus
B_Streptomyces	genus
B_Saccharospirillum	genus
B_Oligotropha	genus
B_Kitasatospora	genus
B_Acidiphilium	genus
B_Arachidicoccus	genus
B_Cellulophaga	genus
B_Saccharomonospora	genus
B_Roseovarius	genus
B_Mobiluncus	genus
B_Aquisphaera	genus
B_Roseimaritima	genus
F_Paraphaeosphaeria	genus
F_Verrucula	genus
F_Eleutherascus	genus
F_Protomyces	genus
F_Dentipellis	genus
F_Apiotrichum	genus
B_Microbacterium	genus
B_Elizabethkingia	genus
B_Corallococcus	genus
B_Granulicatella	genus
B_Caulobacter	genus
B_Kitasatospora	genus
B_Asticcacaulis	genus
B_Acidiphilium	genus
B_Haematobacter	genus
B_Roseovarius	genus
B_Azotobacter	genus
A_Thermococcus	genus
B_Nocardiopsis	genus
B_Bifidobacterium	genus
B_Dyadobacter	genus
B_Tessaracoccus	genus
B_Olsenella	genus
B_Acetobacter	genus
B_Candidatus Phytoplasma	genus
B_Aquimarina	genus
B_Rheinheimera	genus
B_Olsenella	genus
B_Aerococcus	genus
B_Rufibacter	genus
B_Aquimarina	genus
F_Phruensis	genus
B_Neisseria	genus
B_Propionibacterium	genus
B_Hymenobacter	genus
B_Riemerella	genus
B_Candidatus Cardinium	genus
B_Candidatus Saccharimonas	genus
B_Tessaracoccus	genus
B_Corallococcus	genus
B_Arsenicicoccus	genus
B_Pontibacter	genus
B_Apibacter	genus
B_Acidiphilium	genus
B_Cyanothece	genus
B_Acholeplasma	genus
B_Aphanizomenon	genus
F_Pleuroascus	genus
F_Corollospora	genus
F_Tulostoma	genus
F_Flammulina	genus
F_Lachnella	genus
F_Macrohyporia	genus
F_Pseudomicrostroma	genus
B_Candidatus Bipolaricaulis	genus
F_Hyphopichia	genus
F_Saccharomycopsis	genus
B_Delftia	genus
