Node	feature
F_Medeolaria	genus
F_Phleogena	genus
F_Hyaloscypha	genus
B_Calothrix	genus
F_Medeolaria	genus
F_Zygosaccharomyces	genus
B_Dietzia	genus
B_Rheinheimera	genus
B_Acidithiobacillus	genus
F_Lyophyllum	genus
B_Leptotrichia	genus
B_Rothia	genus
B_Gemella	genus
B_Delftia	genus
B_Selenomonas	genus
B_Olsenella	genus
B_Yersinia	genus
B_Rheinheimera	genus
B_Thermomonas	genus
B_Rubrobacter	genus
B_Gramella	genus
F_Elaphomyces	genus
F_Ugola	genus
B_Acidipropionibacterium	genus
B_Micropruina	genus
B_Pseudopropionibacterium	genus
B_Afipia	genus
B_Streptococcus	genus
B_Auricoccus	genus
B_Tsukamurella	genus
B_Nakamurella	genus
B_Erwinia	genus
B_Acidithiobacillus	genus
B_Cohnella	genus
B_Gluconobacter	genus
B_Cellvibrio	genus
B_Sphaerotilus	genus
B_Haematobacter	genus
B_Sorangium	genus
B_Myxococcus	genus
F_Amoeboradix	genus
F_Antennariella	genus
F_Heterodermia	genus
F_Tilletiaria	genus
B_Lautropia	genus
B_Microlunatus	genus
F_Dichomitus	genus
B_Kosakonia	genus
B_Leptotrichia	genus
B_Elizabethkingia	genus
B_Porphyromonas	genus
B_Dietzia	genus
B_Lautropia	genus
B_Elizabethkingia	genus
B_Thioclava	genus
B_Campylobacter	genus
B_Pseudarcicella	genus
B_Luteimonas	genus
B_Nakamurella	genus
B_Treponema	genus
B_Photobacterium	genus
B_Sporosarcina	genus
B_Leucobacter	genus
B_Thermomonas	genus
F_Knoxdaviesia	genus
F_Rectipilus	genus
F_Fomitiporia	genus
B_Prevotella	genus
B_Faecalibacterium	genus
B_Bacteroides	genus
B_Anaerobutyricum	genus
B_Roseburia	genus
B_Nocardia	genus
B_Blautia	genus
B_Eubacterium	genus
B_Alistipes	genus
B_Anaerostipes	genus
B_Lachnoclostridium	genus
B_Coprococcus	genus
B_Butyrivibrio	genus
B_Megamonas	genus
B_Luteibacter	genus
B_Atopobium	genus
B_Flintibacter	genus
B_Parabacteroides	genus
B_Anaerotignum	genus
B_Hungatella	genus
B_Romboutsia	genus
B_Faecalitalea	genus
B_Collinsella	genus
B_Ruthenibacterium	genus
F_Cortinarius	genus
B_Dermacoccus	genus
B_Pantoea	genus
B_Thioploca	genus
F_Starmerella	genus
B_Bacteroides	genus
B_Butyrivibrio	genus
F_Zygoascus	genus
B_Saccharopolyspora	genus
B_Kitasatospora	genus
B_Oerskovia	genus
B_Serinicoccus	genus
B_Anaeromyxobacter	genus
B_Methylosinus	genus
B_Plantactinospora	genus
F_Massarina	genus
F_Neoroussoella	genus
F_Microsphaeropsis	genus
F_Ascodesmis	genus
F_Appendiculella	genus
F_Xylochrysis	genus
F_Peniophorella	genus
F_Hyphoderma	genus
F_Ustilago	genus
F_Lichtheimia	genus
B_Luteimonas	genus
B_Tsukamurella	genus
B_Cellulomonas	genus
B_Micropruina	genus
B_Pseudopropionibacterium	genus
B_Lactococcus	genus
F_Saxomyces	genus
B_Frankia	genus
B_Mesorhizobium	genus
B_Candidatus Phytoplasma	genus
B_Kitasatospora	genus
B_Serinicoccus	genus
B_Methylosinus	genus
F_Collemopsidium	genus
F_Aureobasidium	genus
F_Phoma	genus
F_Massarina	genus
F_Dematiopleospora	genus
F_Alternaria	genus
F_Neoroussoella	genus
F_Microsphaeropsis	genus
F_Sclerotinia	genus
F_Marthamyces	genus
F_Parafuscosporella	genus
F_Pochonia	genus
F_Corollospora	genus
F_Laxitextum	genus
F_Ustilago	genus
F_Lipomyces	genus
F_Sporothrix	genus
F_Erynia	genus
B_Leptotrichia	genus
B_Dietzia	genus
B_Capnocytophaga	genus
B_Gemella	genus
B_Veillonella	genus
B_Riemerella	genus
B_Cloacibacterium	genus
B_Bosea	genus
B_Lachnoanaerobaculum	genus
B_Delftia	genus
B_Nocardia	genus
B_Porphyromonas	genus
B_Cardiobacterium	genus
B_Eikenella	genus
F_Cryptocoryneum	genus
F_Thermomyces	genus
F_Bacidia	genus
F_Schizosaccharomyces	genus
B_Citricoccus	genus
B_Yersinia	genus
B_Riemerella	genus
B_Cohnella	genus
B_Photobacterium	genus
F_Nephroma	genus
F_Saturnispora	genus
F_Coprinus	genus
F_Bullera	genus
B_Anaerobutyricum	genus
B_Parabacteroides	genus
B_Clostridioides	genus
B_Faecalitalea	genus
B_Ruthenibacterium	genus
F_Mycosphaerella	genus
F_Schizosaccharomyces	genus
B_Aeribacillus	genus
F_Terfezia	genus
F_Coelomomyces	genus
F_Mortierella	genus
B_Scytonema	genus
B_Nakamurella	genus
B_Pseudopropionibacterium	genus
B_Truepera	genus
B_Thermomonas	genus
B_Blattabacterium	genus
B_Thermosporothrix	genus
B_Leptotrichia	genus
B_Lachnoanaerobaculum	genus
B_Chromohalobacter	genus
B_Atopobium	genus
B_Parvimonas	genus
F_Dematiopleospora	genus
F_Esteya	genus
B_Propionibacterium	genus
B_Riemerella	genus
B_Paraburkholderia	genus
B_Azoarcus	genus
B_Citrobacter	genus
B_Rhodobaca	genus
B_Methylosinus	genus
B_Erysipelothrix	genus
B_Streptomonospora	genus
B_Luteimonas	genus
B_Anaerotignum	genus
B_Romboutsia	genus
F_Spathaspora	genus
B_Olsenella	genus
F_Gomphillus	genus
F_Ceraceomyces	genus
B_Candidatus Saccharimonas	genus
F_Amoeboradix	genus
B_Pseudanabaena	genus
F_Postia	genus
B_Sorangium	genus
B_Modestobacter	genus
B_Myxococcus	genus
F_Abrothallus	genus
F_Neoroussoella	genus
F_Microsphaeropsis	genus
F_Symbiotaphrina	genus
F_Peniophorella	genus
F_Sparassis	genus
F_Tilletiaria	genus
F_Ustilago	genus
B_Providencia	genus
B_Arsenicicoccus	genus
B_Kitasatospora	genus
B_Sulfitobacter	genus
B_Dickeya	genus
B_Acidithiobacillus	genus
B_Methylosinus	genus
F_Ustilago	genus
F_Ambispora	genus
B_Magnetospirillum	genus
B_Sorangium	genus
B_Kitasatospora	genus
B_Dickeya	genus
B_Oerskovia	genus
B_Serinicoccus	genus
B_Myxococcus	genus
B_Thermus	genus
B_Methylosinus	genus
F_Abrothallus	genus
F_Aureobasidium	genus
F_Massarina	genus
F_Torula	genus
F_Microsphaeropsis	genus
F_Marthamyces	genus
F_Ascodesmis	genus
F_Terfezia	genus
F_Meliola	genus
F_Xylochrysis	genus
F_Symbiotaphrina	genus
F_Auricularia	genus
F_Sparassis	genus
F_Ustilago	genus
B_Tessaracoccus	genus
B_Truepera	genus
B_Pectobacterium	genus
B_Variibacter	genus
B_Thermomonas	genus
F_Cryptocoryneum	genus
F_Meyerozyma	genus
B_Polynucleobacter	genus
B_Leucobacter	genus
F_Psiloglonium	genus
B_Pseudaminobacter	genus
F_Pyricularia	genus
F_Clitocybe	genus
F_Melampsora	genus
F_Nematocida	genus
B_Pseudonocardia	genus
B_Faecalibacterium	genus
B_Bacteroides	genus
B_Roseburia	genus
B_Nocardia	genus
B_Blautia	genus
B_Eubacterium	genus
B_Alistipes	genus
B_Anaerostipes	genus
B_Auritidibacter	genus
B_Ruminococcus	genus
B_Coprococcus	genus
B_Megamonas	genus
B_Luteibacter	genus
B_Atopobium	genus
B_Blattabacterium	genus
B_Flintibacter	genus
B_Parabacteroides	genus
B_Anaerotignum	genus
B_Hungatella	genus
B_Romboutsia	genus
B_Faecalitalea	genus
B_Tyzzerella	genus
B_Collinsella	genus
B_Ruthenibacterium	genus
B_Ottowia	genus
B_Salinicoccus	genus
F_Ochroconis	genus
F_Ugola	genus
F_Tilletiaria	genus
B_Kitasatospora	genus
B_Methylosinus	genus
B_Halobacillus	genus
F_Dematiopleospora	genus
F_Neoroussoella	genus
F_Torula	genus
F_Paracoccidioides	genus
F_Articulospora	genus
F_Orbilia	genus
F_Lichtheimia	genus
F_Rhizomucor	genus
B_Saccharopolyspora	genus
B_Coxiella	genus
F_Lyophyllum	genus
F_Bannozyma	genus
F_Bulleribasidium	genus
B_Nodularia	genus
F_Pseudocercospora	genus
B_Pedobacter	genus
F_Didymella	genus
F_Amorphotheca	genus
B_Weissella	genus
B_Oerskovia	genus
B_Candidatus Portiera	genus
F_Penicilliopsis	genus
F_Velutarina	genus
F_Kallichroma	genus
F_Raffaelea	genus
B_Aureimonas	genus
B_Polaromonas	genus
F_Cortinarius	genus
B_Lysinibacillus	genus
F_Nephroma	genus
B_Devosia	genus
B_Nesterenkonia	genus
B_Megasphaera	genus
B_Pasteurella	genus
F_Psoroglaena	genus
F_Spathaspora	genus
F_Cystoderma	genus
B_Thiomonas	genus
B_Pectobacterium	genus
F_Spiromyces	genus
B_Faecalibacterium	genus
B_Anaerostipes	genus
B_Legionella	genus
B_Bordetella	genus
B_Azoarcus	genus
B_Kitasatospora	genus
B_Oerskovia	genus
B_Coprococcus	genus
B_Serinicoccus	genus
B_Methylosinus	genus
F_Abrothallus	genus
F_Massarina	genus
F_Microsphaeropsis	genus
F_Xylochrysis	genus
F_Symbiotaphrina	genus
F_Peniophorella	genus
F_Ustilago	genus
F_Dentiscutata	genus
B_Auritidibacter	genus
B_Tessaracoccus	genus
B_Nakamurella	genus
B_Pseudopropionibacterium	genus
B_Methylophaga	genus
B_Microcoleus	genus
B_Pajaroellobacter	genus
B_Parvimonas	genus
B_Hungatella	genus
F_Terfezia	genus
F_Thermothielavioides	genus
F_Pacispora	genus
F_Magnusiomyces	genus
F_Cystoderma	genus
B_Vogesella	genus
B_Labilithrix	genus
B_Ectothiorhodospira	genus
B_Rathayibacter	genus
B_Ruthenibacterium	genus
F_Zymoseptoria	genus
B_Auritidibacter	genus
B_Tsukamurella	genus
B_Coprococcus	genus
B_Cohnella	genus
B_Megamonas	genus
B_Leucobacter	genus
B_Neorhizobium	genus
B_Flintibacter	genus
B_Parabacteroides	genus
B_Faecalitalea	genus
B_Tyzzerella	genus
B_Collinsella	genus
F_Diplodia	genus
F_Zygoascus	genus
F_Dothistroma	genus
B_Brochothrix	genus
B_Candidatus Portiera	genus
B_Nitrobacter	genus
F_Coprinopsis	genus
B_Pseudarcicella	genus
B_Photobacterium	genus
F_Diplodia	genus
F_Rectipilus	genus
F_Ugola	genus
F_Hymenochaete	genus
F_Heterogastridium	genus
B_Streptomyces	genus
B_Rhodococcus	genus
B_Paenibacillus	genus
B_Frankia	genus
B_Mesorhizobium	genus
B_Saccharopolyspora	genus
B_Microlunatus	genus
B_Azoarcus	genus
B_Acetobacter	genus
B_Sorangium	genus
B_Streptosporangium	genus
B_Dickeya	genus
B_Oerskovia	genus
B_Serinicoccus	genus
B_Anaeromyxobacter	genus
B_Thermus	genus
B_Methylosinus	genus
B_Plantactinospora	genus
B_Gramella	genus
F_Abrothallus	genus
F_Antennariella	genus
F_Aureobasidium	genus
F_Massarina	genus
F_Dematiopleospora	genus
F_Neoroussoella	genus
F_Torula	genus
F_Microsphaeropsis	genus
F_Heterodermia	genus
F_Rinodina	genus
F_Thysanothecium	genus
F_Articulospora	genus
F_Marthamyces	genus
F_Ascodesmis	genus
F_Pichia	genus
F_Purpureocillium	genus
F_Appendiculella	genus
F_Raffaelea	genus
F_Neurospora	genus
F_Xylochrysis	genus
F_Symbiotaphrina	genus
F_Guyanagaster	genus
F_Auricularia	genus
F_Peniophorella	genus
F_Rigidoporus	genus
F_Sparassis	genus
F_Kalmanozyma	genus
F_Ustilago	genus
F_Nematocida	genus
F_Ambispora	genus
F_Funneliglomus	genus
F_Lichtheimia	genus
B_Synechocystis	genus
B_Vogesella	genus
F_Bacidia	genus
B_Pedobacter	genus
B_Kitasatospora	genus
B_Methylosinus	genus
B_Arcobacter	genus
F_Kirschsteiniothelia	genus
F_Microsphaeropsis	genus
F_Marthamyces	genus
F_Trichothecium	genus
F_Amanita	genus
F_Sparassis	genus
B_Solimonas	genus
B_Magnetospirillum	genus
B_Minicystis	genus
B_Methylosinus	genus
B_Streptomonospora	genus
F_Kluyveromyces	genus
F_Gigaspora	genus
B_Rothia	genus
B_Ottowia	genus
B_Tessaracoccus	genus
B_Nakamurella	genus
B_Cellulomonas	genus
B_Micropruina	genus
F_Raffaelea	genus
F_Furculomyces	genus
B_Pedobacter	genus
B_Thermosporothrix	genus
F_Pleuroascus	genus
F_Orbilia	genus
F_Sugiyamaella	genus
B_Aliivibrio	genus
B_Photobacterium	genus
B_Candidatus Hodgkinia	genus
B_Leucobacter	genus
F_Diplodia	genus
F_Lecanora	genus
F_Bacidia	genus
F_Hymenochaete	genus
F_Volvocisporium	genus
F_Bullera	genus
F_Coelomomyces	genus
B_Microlunatus	genus
F_Teratosphaeria	genus
F_Uncinocarpus	genus
F_Tubaria	genus
F_Telasphaerula	genus
F_Funneliglomus	genus
B_Microbacterium	genus
B_Frankia	genus
B_Microlunatus	genus
B_Azoarcus	genus
B_Kitasatospora	genus
B_Oerskovia	genus
B_Actinosynnema	genus
B_Nodularia	genus
B_Methylosinus	genus
F_Massarina	genus
F_Exserohilum	genus
F_Neoroussoella	genus
F_Microsphaeropsis	genus
F_Lopezaria	genus
F_Marthamyces	genus
F_Ascodesmis	genus
F_Terfezia	genus
F_Komagataella	genus
F_Kluyveromyces	genus
F_Symbiotaphrina	genus
F_Sparassis	genus
F_Carlosrosaea	genus
F_Ustilago	genus
F_Ambispora	genus
F_Pilobolus	genus
B_Pseudarcicella	genus
B_Tabrizicola	genus
F_Saxomyces	genus
F_Zygoascus	genus
F_Heterogastridium	genus
F_Coleosporium	genus
F_Coelomomyces	genus
B_Asticcacaulis	genus
B_Pajaroellobacter	genus
F_Coprinellus	genus
F_Funneliformis	genus
B_Paenibacillus	genus
F_Phomopsis	genus
F_Smittium	genus
B_Solimonas	genus
B_Kushneria	genus
B_Peptoniphilus	genus
B_Methylosinus	genus
B_Trueperella	genus
F_Appendiculella	genus
F_Basidioascus	genus
B_Bifidobacterium	genus
B_Oerskovia	genus
B_Labilithrix	genus
B_Methylosinus	genus
B_Streptomyces	genus
B_Shewanella	genus
B_Frankia	genus
B_Mesorhizobium	genus
B_Azoarcus	genus
B_Nitrosomonas	genus
B_Sorangium	genus
B_Kitasatospora	genus
B_Dickeya	genus
B_Arachidicoccus	genus
B_Serinicoccus	genus
B_Methylosinus	genus
F_Abrothallus	genus
F_Aureobasidium	genus
F_Massarina	genus
F_Neoroussoella	genus
F_Microsphaeropsis	genus
F_Heterodermia	genus
F_Rinodina	genus
F_Thysanothecium	genus
F_Lopezaria	genus
F_Marthamyces	genus
F_Kluyveromyces	genus
F_Meliola	genus
F_Raffaelea	genus
F_Neurospora	genus
F_Xylochrysis	genus
F_Guyanagaster	genus
F_Hyphoderma	genus
F_Sparassis	genus
F_Yamadamyces	genus
F_Ustilago	genus
F_Nematocida	genus
F_Ambispora	genus
F_Funneliglomus	genus
B_Micropruina	genus
B_Spiroplasma	genus
B_Anaerotignum	genus
B_Romboutsia	genus
B_Gramella	genus
B_Candidatus Saccharimonas	genus
B_Martelella	genus
B_Nitratireductor	genus
F_Capronia	genus
F_Laetisaria	genus
F_Bulbillomyces	genus
B_Clostridium	genus
B_Faecalibacterium	genus
B_Bacteroides	genus
B_Anaerobutyricum	genus
B_Roseburia	genus
B_Nocardia	genus
B_Blautia	genus
B_Eubacterium	genus
B_Anaerostipes	genus
B_Auritidibacter	genus
B_Ruminococcus	genus
B_Lachnoclostridium	genus
B_Sorangium	genus
B_Treponema	genus
B_Butyrivibrio	genus
B_Megamonas	genus
B_Luteibacter	genus
B_Dialister	genus
B_Neorhizobium	genus
B_Flintibacter	genus
B_Parabacteroides	genus
B_Anaerotignum	genus
B_Clostridioides	genus
B_Hungatella	genus
B_Romboutsia	genus
B_Faecalitalea	genus
B_Tyzzerella	genus
B_Collinsella	genus
B_Ruthenibacterium	genus
F_Pseudocercospora	genus
F_Hyphoderma	genus
B_Planococcus	genus
F_Debaryomyces	genus
F_Hirsutella	genus
B_Mesorhizobium	genus
B_Saccharopolyspora	genus
B_Azoarcus	genus
B_Sorangium	genus
B_Kitasatospora	genus
B_Oerskovia	genus
B_Myxococcus	genus
B_Anaeromyxobacter	genus
B_Thermus	genus
B_Methylosinus	genus
F_Teratoramularia	genus
F_Aureobasidium	genus
F_Massarina	genus
F_Neoroussoella	genus
F_Torula	genus
F_Microsphaeropsis	genus
F_Trichophyton	genus
F_Marthamyces	genus
F_Ascodesmis	genus
F_Terfezia	genus
F_Beauveria	genus
F_Meliola	genus
F_Xylochrysis	genus
F_Symbiotaphrina	genus
F_Armillaria	genus
F_Sparassis	genus
F_Ustilago	genus
F_Ambispora	genus
B_Kytococcus	genus
B_Thioclava	genus
B_Bordetella	genus
B_Pectobacterium	genus
F_Placopyrenium	genus
F_Tilletiaria	genus
B_Aeribacillus	genus
B_Phenylobacterium	genus
B_Nesterenkonia	genus
B_Anaeromyxobacter	genus
F_Bertia	genus
F_Craterellus	genus
B_Ectothiorhodospira	genus
B_Pigmentiphaga	genus
B_Tistrella	genus
F_Esteya	genus
B_Cellulomonas	genus
B_Acidipropionibacterium	genus
B_Morganella	genus
B_Thermomonas	genus
F_Porpomyces	genus
B_Chroococcidiopsis	genus
B_Thioclava	genus
B_Gardnerella	genus
B_Nakamurella	genus
B_Variibacter	genus
B_Peptoniphilus	genus
B_Arsenophonus	genus
B_Aquabacterium	genus
B_Luteimonas	genus
B_Microlunatus	genus
B_Variibacter	genus
B_Thermomonas	genus
F_Heterogastridium	genus
B_Tannerella	genus
F_Gloeandromyces	genus
F_Buellia	genus
B_Hydrogenobaculum	genus
B_Beutenbergia	genus
F_Dentiscutata	genus
F_Arthonia	genus
B_Paraburkholderia	genus
B_Aeromicrobium	genus
B_Magnetospirillum	genus
F_Epicoccum	genus
B_Legionella	genus
B_Bordetella	genus
B_Azoarcus	genus
B_Serinicoccus	genus
B_Nitratireductor	genus
F_Teratosphaeria	genus
F_Massarina	genus
F_Pleopsidium	genus
F_Nephroma	genus
F_Lodderomyces	genus
F_Kluyveromyces	genus
F_Starmerella	genus
F_Purpureocillium	genus
F_Symbiotaphrina	genus
F_Lyophyllum	genus
F_Buckleyzyma	genus
F_Pilobolus	genus
B_Desulfovibrio	genus
B_Phycicoccus	genus
B_Janibacter	genus
B_Candidatus Saccharimonas	genus
B_Desulfovibrio	genus
B_Tistrella	genus
F_Naganishia	genus
F_Mucor	genus
B_Proteus	genus
B_Nitrosomonas	genus
B_Kurthia	genus
B_Acidobacterium	genus
B_Rhodovulum	genus
F_Entoloma	genus
F_Phlebiopsis	genus
B_Afipia	genus
B_Kurthia	genus
B_Rhodanobacter	genus
B_Planococcus	genus
F_Gyalecta	genus
B_Pseudoxanthomonas	genus
B_Fusobacterium	genus
B_Ornithinimicrobium	genus
B_Cohnella	genus
B_Thermomonas	genus
B_Rubrobacter	genus
F_Tilletiaria	genus
B_Candidatus Portiera	genus
B_Cohnella	genus
B_Gluconobacter	genus
F_Phlebiopsis	genus
B_Coxiella	genus
F_Saturnispora	genus
B_Phenylobacterium	genus
B_Polaromonas	genus
F_Botrytis	genus
F_Marthamyces	genus
F_Pleurostoma	genus
F_Volvocisporium	genus
B_Alistipes	genus
B_Geobacter	genus
B_Thermosporothrix	genus
B_Yersinia	genus
B_Devosia	genus
B_Luteimonas	genus
B_Runella	genus
B_Treponema	genus
B_Polynucleobacter	genus
B_Acidobacterium	genus
B_Thermomonas	genus
B_Rubrobacter	genus
B_Flintibacter	genus
F_Phlebiopsis	genus
F_Naganishia	genus
F_Phyllobathelium	genus
F_Groenewaldozyma	genus
B_Yersinia	genus
B_Elizabethkingia	genus
B_Pseudarcicella	genus
B_Tsukamurella	genus
B_Runella	genus
B_Aggregatibacter	genus
B_Scytonema	genus
B_Thermomonas	genus
F_Pezicula	genus
F_Rectipilus	genus
F_Fomitiporia	genus
F_Oxyporus	genus
F_Heterogastridium	genus
F_Coleosporium	genus
F_Bullera	genus
F_Umbelopsis	genus
F_Teratoramularia	genus
F_Neoroussoella	genus
F_Xylochrysis	genus
F_Yamadamyces	genus
B_Mesorhizobium	genus
B_Kitasatospora	genus
B_Serinicoccus	genus
B_Haematobacter	genus
B_Methylosinus	genus
B_Plantactinospora	genus
F_Torula	genus
F_Microsphaeropsis	genus
F_Purpureocillium	genus
F_Xylochrysis	genus
F_Hyphoderma	genus
B_Truepera	genus
F_Zygoascus	genus
B_Dolosigranulum	genus
B_Micropruina	genus
F_Diploospora	genus
F_Thermothielavioides	genus
B_Tsukamurella	genus
F_Favolus	genus
B_Azoarcus	genus
B_Kitasatospora	genus
B_Serinicoccus	genus
B_Methylosinus	genus
F_Aureobasidium	genus
F_Massarina	genus
F_Microsphaeropsis	genus
F_Thysanothecium	genus
F_Marthamyces	genus
F_Hanseniaspora	genus
F_Beauveria	genus
F_Meliola	genus
F_Raffaelea	genus
F_Xylochrysis	genus
F_Yamadamyces	genus
F_Ustilago	genus
B_Ottowia	genus
B_Acidipropionibacterium	genus
B_Proteus	genus
B_Modestobacter	genus
B_Nitratireductor	genus
F_Saturnispora	genus
B_Dickeya	genus
B_Chlorobaculum	genus
F_Kriegeria	genus
B_Faecalibacterium	genus
B_Bacteroides	genus
B_Roseburia	genus
B_Eubacterium	genus
B_Ruminococcus	genus
B_Leuconostoc	genus
B_Coprococcus	genus
B_Megamonas	genus
B_Parabacteroides	genus
B_Anaerotignum	genus
B_Hungatella	genus
B_Romboutsia	genus
B_Ruthenibacterium	genus
F_Pseudocercospora	genus
F_Phaeosphaeria	genus
F_Carlosrosaea	genus
B_Clostridium	genus
B_Halomonas	genus
B_Faecalibacterium	genus
B_Bacteroides	genus
B_Anaerobutyricum	genus
B_Roseburia	genus
B_Nocardia	genus
B_Blautia	genus
B_Eubacterium	genus
B_Alistipes	genus
B_Anaerostipes	genus
B_Auritidibacter	genus
B_Ruminococcus	genus
B_Lachnoclostridium	genus
B_Treponema	genus
B_Coprococcus	genus
B_Butyrivibrio	genus
B_Luteibacter	genus
B_Dialister	genus
B_Flintibacter	genus
B_Parabacteroides	genus
B_Sutterella	genus
B_Anaerotignum	genus
B_Hungatella	genus
B_Romboutsia	genus
B_Faecalitalea	genus
B_Tyzzerella	genus
B_Collinsella	genus
B_Ruthenibacterium	genus
F_Pseudocercospora	genus
F_Coprinus	genus
B_Faecalibacterium	genus
B_Anaerobutyricum	genus
B_Roseburia	genus
B_Eubacterium	genus
B_Alistipes	genus
B_Ruminococcus	genus
B_Lachnoclostridium	genus
B_Coprococcus	genus
B_Megamonas	genus
B_Dialister	genus
B_Flintibacter	genus
B_Parabacteroides	genus
B_Sutterella	genus
B_Anaerotignum	genus
B_Hungatella	genus
B_Romboutsia	genus
B_Faecalitalea	genus
B_Collinsella	genus
B_Ruthenibacterium	genus
F_Heterogastridium	genus
F_Usnea	genus
F_Podosphaera	genus
B_Ruminococcus	genus
B_Tannerella	genus
B_Lachnoclostridium	genus
B_Scytonema	genus
F_Bacidia	genus
F_Hymenochaete	genus
B_Agrobacterium	genus
F_Dothistroma	genus
B_Phenylobacterium	genus
B_Tsukamurella	genus
B_Ornithinimicrobium	genus
B_Treponema	genus
B_Scytonema	genus
F_Orbilia	genus
B_Chroococcidiopsis	genus
B_Peptoniphilus	genus
B_Acidipropionibacterium	genus
B_Lactococcus	genus
B_Acidithiobacillus	genus
F_Hirsutella	genus
B_Faecalibacterium	genus
B_Peptoniphilus	genus
B_Anaerobutyricum	genus
B_Roseburia	genus
B_Eubacterium	genus
B_Gardnerella	genus
B_Coprococcus	genus
B_Megamonas	genus
B_Luteibacter	genus
B_Flintibacter	genus
B_Parabacteroides	genus
B_Sutterella	genus
B_Anaerotignum	genus
B_Hungatella	genus
B_Romboutsia	genus
B_Ruthenibacterium	genus
F_Harpella	genus
B_Mitsuaria	genus
B_Asticcacaulis	genus
B_Rhodopseudomonas	genus
F_Zymoseptoria	genus
F_Tretomyces	genus
B_Kribbella	genus
B_Dyadobacter	genus
B_Citrobacter	genus
B_Elizabethkingia	genus
B_Neisseria	genus
B_Capnocytophaga	genus
B_Bacteroides	genus
B_Ottowia	genus
B_Olsenella	genus
F_Bacidia	genus
B_Ottowia	genus
B_Anaerobutyricum	genus
F_Strongwellsea	genus
B_Altererythrobacter	genus
B_Treponema	genus
B_Coprococcus	genus
B_Rubrobacter	genus
B_Spiroplasma	genus
B_Gramella	genus
B_Collinsella	genus
F_Melanotaenium	genus
B_Afipia	genus
B_Nitrobacter	genus
F_Zymoseptoria	genus
F_Rectipilus	genus
B_Dietzia	genus
B_Rheinheimera	genus
B_Veillonella	genus
B_Auricoccus	genus
B_Citricoccus	genus
B_Pseudarcicella	genus
B_Glutamicibacter	genus
B_Tsukamurella	genus
B_Cellulomonas	genus
B_Acidipropionibacterium	genus
B_Truepera	genus
B_Acidithiobacillus	genus
B_Polynucleobacter	genus
B_Cohnella	genus
B_Photobacterium	genus
B_Rubrobacter	genus
B_Candidatus Phytoplasma	genus
B_Candidatus Tremblaya	genus
F_Abrothallus	genus
F_Didymella	genus
F_Bulbillomyces	genus
F_Umbelopsis	genus
B_Sphingosinicella	genus
B_Arsenophonus	genus
B_Pseudarcicella	genus
B_Zymomonas	genus
F_Paracoccidioides	genus
F_Rhexocercosporidium	genus
F_Amanita	genus
F_Hymenochaete	genus
F_Gymnosporangium	genus
F_Batrachochytrium	genus
B_Actinomyces	genus
B_Erysipelothrix	genus
B_Roseburia	genus
B_Alistipes	genus
B_Micropruina	genus
B_Synechocystis	genus
B_Flintibacter	genus
B_Parabacteroides	genus
B_Ruthenibacterium	genus
F_Naganishia	genus
B_Cellulomonas	genus
B_Lachnoclostridium	genus
F_Rhexocercosporidium	genus
F_Parafuscosporella	genus
F_Bulbillomyces	genus
F_Amblyospora	genus
B_Vogesella	genus
B_Glutamicibacter	genus
B_Polynucleobacter	genus
B_Cohnella	genus
B_Neorhizobium	genus
B_Thermomonas	genus
B_Thiococcus	genus
B_Nitrobacter	genus
F_Serendipita	genus
B_Clostridium	genus
B_Faecalibacterium	genus
B_Bacteroides	genus
B_Anaerobutyricum	genus
B_Roseburia	genus
B_Blautia	genus
B_Eubacterium	genus
B_Alistipes	genus
B_Anaerostipes	genus
B_Ruminococcus	genus
B_Lachnoclostridium	genus
B_Treponema	genus
B_Coprococcus	genus
B_Cohnella	genus
B_Megamonas	genus
B_Luteibacter	genus
B_Dialister	genus
B_Pajaroellobacter	genus
B_Parabacteroides	genus
B_Sutterella	genus
B_Anaerotignum	genus
B_Hungatella	genus
B_Romboutsia	genus
B_Faecalitalea	genus
B_Collinsella	genus
B_Ruthenibacterium	genus
F_Zygoascus	genus
B_Dyadobacter	genus
B_Caulobacter	genus
B_Dickeya	genus
F_Dothistroma	genus
F_Hirsutella	genus
F_Boothiomyces	genus
F_Funneliformis	genus
F_Smittium	genus
F_Kuzuhaea	genus
F_Tubaria	genus
B_Riemerella	genus
B_Cloacibacterium	genus
B_Mitsuaria	genus
B_Arachidicoccus	genus
F_Diploospora	genus
B_Faecalibacterium	genus
B_Bacteroides	genus
B_Anaerobutyricum	genus
B_Roseburia	genus
B_Blautia	genus
B_Eubacterium	genus
B_Alistipes	genus
B_Anaerostipes	genus
B_Bifidobacterium	genus
B_Auritidibacter	genus
B_Ruminococcus	genus
B_Ezakiella	genus
B_Lachnoclostridium	genus
B_Treponema	genus
B_Coprococcus	genus
B_Butyrivibrio	genus
B_Megamonas	genus
B_Luteibacter	genus
B_Dialister	genus
B_Pajaroellobacter	genus
B_Flintibacter	genus
B_Sutterella	genus
B_Anaerotignum	genus
B_Clostridioides	genus
B_Hungatella	genus
B_Romboutsia	genus
B_Faecalitalea	genus
B_Tyzzerella	genus
B_Collinsella	genus
B_Ruthenibacterium	genus
F_Rhynchosporium	genus
F_Grosmannia	genus
F_Carlosrosaea	genus
B_Nocardia	genus
B_Tannerella	genus
B_Micropruina	genus
B_Methylosinus	genus
